Linux 3.0.101-0.15-default (axle) 	11/18/2014 	_x86_64_

01:48:37 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:49:37 AM     all      6.72      0.00      5.83      0.08      0.00     87.38
01:50:37 AM     all      7.33      0.00      4.92      0.00      0.00     87.75
01:51:37 AM     all      2.30      0.00      3.01      0.00      0.00     94.69
01:52:37 AM     all      5.45      0.00      0.88      0.00      0.00     93.68
01:53:37 AM     all      5.03      0.00      1.35      0.00      0.00     93.62
01:54:37 AM     all      5.77      0.00      0.56      0.00      0.00     93.67
01:55:37 AM     all      5.05      0.00      1.29      0.00      0.00     93.66
01:56:37 AM     all      4.94      0.00      1.43      0.00      0.00     93.63
01:57:37 AM     all      5.99      0.00      0.28      0.00      0.00     93.73
01:58:37 AM     all      4.50      0.00      1.85      0.00      0.00     93.65
01:59:37 AM     all      4.33      0.00      2.06      0.00      0.00     93.61
