ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1416271718.28017,dbt3,5998,10,mark,psql,,-1,2014-11-18 01:48:38.278798+01,2014-11-18 01:48:38.28017+01,2014-11-18 01:48:38.28017+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 01:48:38.280175+01
1416271718.28017,dbt3,6000,10,mark,psql,,-1,2014-11-18 01:48:38.278979+01,2014-11-18 01:48:38.280378+01,2014-11-18 01:48:38.280378+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 01:48:38.280382+01
1416271718.28017,dbt3,5999,10,mark,psql,,-1,2014-11-18 01:48:38.278885+01,2014-11-18 01:48:38.28071+01,2014-11-18 01:48:38.28071+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 01:48:38.280715+01
1416271718.28017,dbt3,6001,10,mark,psql,,-1,2014-11-18 01:48:38.279276+01,2014-11-18 01:48:38.280843+01,2014-11-18 01:48:38.280843+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 01:48:38.280847+01
1416271718.28017,dbt3,6002,10,mark,psql,,-1,2014-11-18 01:48:38.279392+01,2014-11-18 01:48:38.280885+01,2014-11-18 01:48:38.280885+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 01:48:38.280889+01
1416271778.2834,dbt3,8323,10,mark,psql,,-1,2014-11-18 01:49:13.598886+01,2014-11-18 01:49:13.600559+01,2014-11-18 01:49:13.600855+01,f,"select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%blush%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2014-11-18 01:49:13.600859+01
1416271778.2834,dbt3,10514,10,mark,psql,,-1,2014-11-18 01:49:38.281287+01,2014-11-18 01:49:38.283+01,2014-11-18 01:49:38.283+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2014-11-18 01:49:38.283005+01
1416271778.2834,dbt3,10513,10,mark,psql,,-1,2014-11-18 01:49:38.281232+01,2014-11-18 01:49:38.28476+01,2014-11-18 01:49:38.28476+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2014-11-18 01:49:38.28477+01
1416271778.2834,dbt3,10516,10,mark,psql,,-1,2014-11-18 01:49:38.281784+01,2014-11-18 01:49:38.283397+01,2014-11-18 01:49:38.283397+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-18 01:49:38.283401+01
1416271778.2834,dbt3,10515,10,mark,psql,,-1,2014-11-18 01:49:38.281642+01,,,f,"",idle,2014-11-18 01:49:38.284816+01
