Linux 3.0.101-0.15-default (axle) 	11/18/2014 	_x86_64_

02:02:21 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:03:21 AM     all     70.94      0.00     12.76      0.01      0.00     16.29
02:04:21 AM     all     67.06      0.00     11.51      0.00      0.00     21.43
02:05:21 AM     all     63.93      0.00     12.92      0.00      0.00     23.14
02:06:21 AM     all     59.45      0.00     14.13      0.00      0.00     26.43
02:07:21 AM     all     62.52      0.00     13.23      0.00      0.00     24.25
02:08:21 AM     all     65.57      0.00     11.91      0.00      0.00     22.52
02:09:21 AM     all     61.30      0.00     13.26      0.00      0.00     25.44
02:10:21 AM     all     69.86      0.00     10.10      0.00      0.00     20.04
02:11:21 AM     all     64.08      0.00     12.65      0.00      0.00     23.27
02:12:21 AM     all     63.45      0.00     12.13      0.00      0.00     24.43
02:13:21 AM     all     62.20      0.00     12.79      0.00      0.00     25.01
02:14:21 AM     all     69.10      0.00     10.03      0.00      0.00     20.86
02:15:21 AM     all     64.90      0.00     12.42      0.00      0.00     22.68
02:16:21 AM     all     64.39      0.00     12.03      0.00      0.00     23.58
02:17:21 AM     all     58.67      0.00     14.15      0.00      0.00     27.18
02:18:21 AM     all     68.06      0.00      9.89      0.00      0.00     22.05
02:19:21 AM     all     65.51      0.00     11.54      0.00      0.00     22.95
02:20:21 AM     all     60.66      0.00     13.61      0.00      0.00     25.73
02:21:21 AM     all     63.19      0.00     13.14      0.00      0.00     23.68
02:22:21 AM     all     61.17      0.00     13.97      0.00      0.00     24.85
02:23:21 AM     all     43.05      0.00     11.77      0.00      0.00     45.18
02:24:21 AM     all      5.26      0.00      1.10      0.00      0.00     93.64
02:25:21 AM     all      5.39      0.00      1.27      0.00      0.00     93.34
02:26:21 AM     all      5.52      0.00      1.36      0.00      0.00     93.12
02:27:21 AM     all      5.55      0.00      1.28      0.00      0.00     93.16
