ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1416272541.12717,dbt3,21927,10,mark,psql,,-1,2014-11-18 02:02:21.125276+01,2014-11-18 02:02:21.126777+01,2014-11-18 02:02:21.126922+01,f,"EXPLAIN
select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'KENYA'
group by
	s_name
order by
	numwait desc,
	s_name
LIMIT 100;",active,2014-11-18 02:02:21.126924+01
1416272541.12717,dbt3,21922,10,mark,psql,,-1,2014-11-18 02:02:21.125629+01,2014-11-18 02:02:21.127172+01,2014-11-18 02:02:21.127172+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 02:02:21.127177+01
1416272541.12717,dbt3,21937,10,mark,psql,,-1,2014-11-18 02:02:21.126509+01,2014-11-18 02:02:21.128015+01,2014-11-18 02:02:21.128015+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 02:02:21.128019+01
1416272541.12717,dbt3,21941,10,mark,psql,,-1,2014-11-18 02:02:21.127305+01,2014-11-18 02:02:21.129508+01,2014-11-18 02:02:21.129508+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 02:02:21.129512+01
1416272541.12717,dbt3,21952,10,mark,psql,,-1,2014-11-18 02:02:21.127708+01,,,f,"",idle,2014-11-18 02:02:21.130696+01
1416272541.12717,dbt3,21938,10,mark,psql,,-1,2014-11-18 02:02:21.128335+01,2014-11-18 02:02:21.130047+01,2014-11-18 02:02:21.130179+01,f,"EXPLAIN
select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1995-01-01'
	and l_shipdate < cast(date '1995-01-01' + interval '1 year' as date)
	and l_discount between 0.06 - 0.01 and 0.06 + 0.01
	and l_quantity < 25;",active,2014-11-18 02:02:21.13018+01
1416272541.12717,dbt3,21960,10,mark,psql,,-1,2014-11-18 02:02:21.128824+01,,,f,"",idle,2014-11-18 02:02:21.130747+01
1416272601.13257,dbt3,24800,10,mark,psql,,-1,2014-11-18 02:02:36.038117+01,2014-11-18 02:02:36.046235+01,2014-11-18 02:02:36.04648+01,f,"select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%cornflower%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2014-11-18 02:02:36.046482+01
1416272601.13257,dbt3,24680,10,mark,psql,,-1,2014-11-18 02:02:21.74604+01,2014-11-18 02:02:21.747657+01,2014-11-18 02:02:21.747818+01,f,"select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'KENYA'
group by
	s_name
order by
	numwait desc,
	s_name
LIMIT 100;",active,2014-11-18 02:02:21.747819+01
1416272601.13257,dbt3,24932,10,mark,psql,,-1,2014-11-18 02:03:15.572692+01,2014-11-18 02:03:15.576303+01,2014-11-18 02:03:15.576476+01,f,"select
	100.00 * sum(case
		when p_type like 'PROMO%'
			then l_extendedprice * (1 - l_discount)
		else 0
	end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue
from
	lineitem,
	part
where
	l_partkey = p_partkey
	and l_shipdate >= date '1996-06-01'
	and l_shipdate < cast(date '1996-06-01' + interval '1 month' as date);",active,2014-11-18 02:03:15.576478+01
