ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1416272541.13092,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,pg_catalog,pg_operator,0,0,240908,1031627,0,0,0,0,0,0,60738,681989,46008,494354,,,,
1416272541.13092,pg_catalog,pg_aggregate,0,0,16158,16158,0,0,0,0,0,0,4613,11545,9249,19603,,,,
1416272541.13092,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,pg_toast,pg_toast_12188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,pg_catalog,pg_description,0,0,4015,0,0,0,0,0,0,0,0,0,1490,7409,0,0,0,0
1416272541.13092,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,public,customer,12,13500000,83,1594116,1500000,0,0,0,1500000,0,181847,741917,4776,185,,,,
1416272541.13092,information_schema,sql_packages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416272541.13092,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416272541.13092,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416272541.13092,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,pg_catalog,pg_default_acl,0,0,3516,0,0,0,0,0,0,0,0,0,415,3101,,,,
1416272541.13092,pg_toast,pg_toast_12198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,pg_toast,pg_toast_12208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,pg_catalog,pg_attribute,3454,22922,993767,1948415,6730,230,6552,194,2425,22,95167,976850,44245,2016969,,,,
1416272541.13092,pg_catalog,pg_statistic,0,0,229649,176364,1549,3674,1486,3241,519,1,39977,147606,20945,474127,6896,28891,1958,34436
1416272541.13092,pg_toast,pg_toast_12203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,pg_toast,pg_toast_2618,0,0,12786,41520,0,0,0,0,0,0,9672,12669,3744,15504,,,,
1416272541.13092,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416272541.13092,pg_catalog,pg_depend,0,0,37085,39921,6830,0,6740,0,6294,22,6910,46823,11981,94156,,,,
1416272541.13092,public,region,6370,31825,16,16,5,0,0,0,5,0,4,6379,8,14,,,,
1416272541.13092,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416272541.13092,pg_catalog,pg_opclass,628,628,196538,2134462,0,0,0,0,0,0,13264,728961,26039,231395,,,,
1416272541.13092,pg_catalog,pg_proc,0,0,423536,623329,0,0,0,0,0,0,72453,413873,69956,868694,0,0,0,0
